date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2021-11-19,Saddar,0.4467517241379311,0.8660254037844384,11,5.474881954985839,-0.5000000000000004,4,122.89444039003476
2021-11-20,Saddar,0.4462793103448276,0.8660254037844384,11,5.459549623711805,-0.5000000000000004,5,113.4457578026551
2021-11-21,Saddar,0.302148181011535,0.8660254037844384,11,6.115912979447073,-0.5000000000000004,6,108.05384104520124
2021-11-22,Saddar,0.3075275862068965,0.8660254037844384,11,3.523889604859244,-0.5000000000000004,0,113.34745614883047
2021-11-23,Saddar,0.0983137931034482,0.8660254037844384,11,2.6242594406162625,-0.5000000000000004,1,105.82573084273544
2021-11-24,Saddar,0.1034379310344827,0.8660254037844384,11,1.8615962240653428,-0.5000000000000004,2,110.43117865115586
2021-11-25,Saddar,0.1581517241379309,0.8660254037844384,11,2.098014176734551,-0.5000000000000004,3,108.66347186412104
2021-11-26,Saddar,0.3675965517241379,0.8660254037844384,11,1.8710528434827736,-0.5000000000000004,4,131.23541748017712
2021-11-27,Saddar,0.2022595611285266,0.8660254037844384,11,0.7953007448949077,-0.5000000000000004,5,113.387064439797
2021-11-28,Saddar,0.3411141304347825,0.8660254037844384,11,5.389554580717654,-0.5000000000000004,6,112.1871068565228
2021-11-29,Saddar,0.3497103448275862,0.8660254037844384,11,6.28807969186418,-0.5000000000000004,0,111.56881996283671
2021-11-30,Saddar,0.3638620689655172,0.8660254037844384,11,5.935220959622719,-0.5000000000000004,1,112.0775316959559
2021-12-01,Saddar,0.3407270376175548,1.0,12,5.620499346502889,-2.4492935982947064e-16,2,110.3171285073356
2021-12-02,Saddar,0.3402206896551724,1.0,12,5.739640669686788,-2.4492935982947064e-16,3,107.14445746072651
2021-12-03,Saddar,0.3388793103448276,1.0,12,4.605076464533375,-2.4492935982947064e-16,4,111.97210137133592
2021-12-04,Saddar,0.296028748125937,1.0,12,3.1576359865656345,-2.4492935982947064e-16,5,110.6915284340933
2021-12-05,Saddar,0.2927405172413793,1.0,12,1.06594603032245,-2.4492935982947064e-16,6,128.7427417944096
2021-12-06,Saddar,0.3609413793103448,1.0,12,4.391770617090927,-2.4492935982947064e-16,0,123.57854517684598
2021-12-07,Saddar,0.3679496267330252,1.0,12,4.644623811054865,-2.4492935982947064e-16,1,105.38593013390242
2021-12-08,Saddar,0.3494137931034482,1.0,12,4.249102567312142,-2.4492935982947064e-16,2,114.66441703650612
2021-12-09,Saddar,0.2383,1.0,12,4.59033030272886,-2.4492935982947064e-16,3,103.15117868365472
2021-12-10,Saddar,0.263351724137931,1.0,12,5.070638746764117,-2.4492935982947064e-16,4,103.69880300415755
2021-12-11,Saddar,0.1869724137931034,1.0,12,2.6242657154717346,-2.4492935982947064e-16,5,97.1701745979196
2021-12-12,Saddar,0.2191103448275861,1.0,12,1.7065925514878248,-2.4492935982947064e-16,6,107.8101397490384
2021-12-13,Saddar,0.2299881661442006,1.0,12,2.992998489909124,-2.4492935982947064e-16,0,101.70080931231864
2021-12-14,Saddar,0.151252436281859,1.0,12,2.6668312550085647,-2.4492935982947064e-16,1,109.46501763437516
2021-12-15,Saddar,0.2150655172413793,1.0,12,1.9602106530831729,-2.4492935982947064e-16,2,108.29716447068714
2021-12-16,Saddar,0.2097620689655172,1.0,12,4.409384152948853,-2.4492935982947064e-16,3,104.98623899839494
2021-12-17,Saddar,0.3031379310344827,1.0,12,5.482903803473297,-2.4492935982947064e-16,4,112.81056397343028
2021-12-18,Saddar,0.2085356821589205,1.0,12,4.7648527164322525,-2.4492935982947064e-16,5,99.03283736623732
2021-12-19,Saddar,0.1936896551724137,1.0,12,3.098519419751984,-2.4492935982947064e-16,6,105.54661508043016
2021-12-20,Saddar,0.1938695652173912,1.0,12,1.4151415877967188,-2.4492935982947064e-16,0,102.92038350623672
2021-12-21,Saddar,0.2012863797692989,1.0,12,1.378905192137309,-2.4492935982947064e-16,1,114.24653214572368
2021-12-22,Saddar,0.3940398130238556,1.0,12,1.9785175351045328,-2.4492935982947064e-16,2,139.2258757797287
2021-12-23,Saddar,0.216,1.0,12,0.6254843877917459,-2.4492935982947064e-16,3,120.92792939957025
2021-12-24,Saddar,0.7145045045045046,1.0,12,2.566673926379374,-2.4492935982947064e-16,4,147.92545155053713
